HiggsM,DNN_score,DPhi_jj,Eta_jj,M_jj,Njets,OO1
128316.43,-3.3366091,1.8159072,3.7899866,244605.4,3,0.3984959
116740.37,-2.4994655,1.8379459,2.1149344,226439.88,3,0.6975661
119300.81,0.45734143,2.9302454,2.5583549,216265.42,2,0.07844575
124168.94,-1.6263812,3.007635,2.7607656,216170.94,4,-0.08199861
129129.13,-2.0892708,2.9041753,4.274038,390156.7,3,-0.02320906
118270.98,0.3966521,2.1967437,2.4746416,291406.9,3,0.40829396
117843.96,-0.7715931,2.8408966,2.0097244,161040.73,2,0.08576043
133216.2,-2.4436224,2.697189,4.1826105,488356.3,8,-0.083522476
125288.61,0.16333696,2.9292526,3.5844889,1.00911894e+06,3,-0.068729304
124074.67,-2.8207614,1.1371338,2.5653207,186341.42,4,-0.113743626
130285.19,-2.4154298,0.5207486,6.4499216,983183.06,7,-0.05647265
119416.02,-3.3279333,0.7005712,6.8178873,946442.6,4,-0.048695434
133259.31,-0.57856864,2.8244967,2.8028245,232770.3,3,-0.14309563
121816.68,2.6957111,0.16689467,3.8935928,374905.53,2,0.046922613
134568.48,-2.8993332,0.57559425,4.0867314,380459.28,2,0.10647503
117257.125,-1.4758155,2.7669709,3.9679785,979019.6,2,0.2321492
128076.92,-3.3997445,2.6452632,2.7703824,883121.94,6,-4.473765
128595.67,-3.921536,2.0662093,2.4572861,144176.48,3,0.48043814
121156.92,-0.8836963,1.4896022,3.0662994,454812.44,3,-0.64376056
123511.63,1.5001875,0.29858088,3.3243775,347019.75,5,0.10506353
128426.2,-0.24952215,3.1221027,5.081809,649954.94,4,0.055353183
129128.07,-3.9604824,1.3299677,4.8810215,436303.44,3,0.03129229
116087.99,-3.9402323,2.977123,2.2509205,236483.3,4,0.15805008
115239.66,-4.2842913,0.5546386,2.857788,166355.52,2,-0.2846278
115424.914,-3.396679,2.8969631,2.222938,166285.12,2,0.07806353
128173.46,-3.3983855,2.7892032,2.2391126,146110.78,7,0.056211997
127376.42,-1.2118328,1.4449011,5.2177324,849153.75,3,-0.2644073
127892.57,-2.8521936,3.0473847,3.2418947,575114.9,2,0.017373782
129589.99,-2.119125,0.7533531,6.0747643,845588.9,10,0.06094822
119226.625,1.5069758,1.3509892,4.4970894,419923.53,4,-0.115371265
120712.59,-1.1647131,2.8800693,2.9259858,224139.5,2,-0.043337848
117196.06,-2.7960227,1.4893866,4.66972,369702.72,3,0.10787078
132303.31,-1.5574943,2.673543,6.359886,785231.4,4,0.037839107
123652.35,-2.2170537,2.7523794,2.0696332,182421.8,2,0.05644549
117689.65,2.4475667,3.0027096,6.1272297,1.0749318e+06,3,-0.02523483
132289.77,-2.078316,3.139328,4.421734,770127.06,5,0.0894056
134861.25,-2.7338464,1.1378789,2.1794853,121389.76,7,0.2567922
120476.11,0.010110828,2.6393518,5.399599,1.5341189e+06,8,-0.45400167
116118.914,-1.9715025,2.763419,3.4834783,682417.0,2,0.32204226
117412.29,-2.542625,2.3536654,2.309962,246313.02,7,0.57251376
119140.945,1.6963798,2.1389153,6.1251335,1.4028762e+06,3,0.13646482
131534.11,-2.677503,2.4374177,6.3787365,890175.1,3,0.047869105
134829.4,0.22758609,1.424685,2.939471,306175.56,3,0.47882378
129009.91,-2.8129725,3.1189244,3.7418132,305339.72,3,-0.17411388
121842.89,-0.51419765,1.3505454,5.1904745,740140.0,4,0.12597139
120921.234,-2.336201,1.9521108,3.2480893,277854.88,6,0.42742184
131576.02,-2.381053,2.592113,4.1746163,385150.4,2,0.2245466
123507.03,0.3035434,2.5948102,4.274619,584113.9,2,-0.06363007
131671.66,-2.8477612,2.3345747,4.2261105,374695.2,4,0.122556455
118775.39,-1.8245871,2.924352,2.467906,192263.7,4,0.07555869
119994.21,-0.2720527,3.0259142,4.133051,325435.66,5,-0.036297414
123454.08,-2.0361729,1.6490285,4.6984715,419086.8,4,-0.12013626
118862.33,-1.519673,2.6920476,2.18826,242575.75,2,-0.024045479
117293.73,-2.4972084,1.5757133,4.1120167,323708.6,4,0.0601824
116775.51,-3.6130419,0.9016736,2.668785,171278.05,4,-0.2123405
124779.586,-2.9611561,2.9187038,2.7262611,323346.8,5,0.01639111
132578.62,-2.5290854,0.6789732,3.3599865,202564.61,2,-0.36122137
123202.16,-2.5793064,1.8742391,3.3104107,241125.69,2,-0.16034332
127159.12,0.3045075,1.7228845,5.161228,629346.6,2,-0.15554751
120013.99,0.9603568,2.5468504,3.5928974,345972.56,3,0.10826712
131629.66,-1.2346655,2.027152,2.2628238,453659.25,5,1.061196
119264.67,0.8553022,3.0245087,5.527826,2.4301998e+06,3,-0.0908586
129930.99,-0.016445177,3.0427458,2.7336762,293538.62,2,-0.07366054
125682.74,-2.1536257,2.9391346,2.5117874,118073.0,2,-0.011596725
130683.12,-2.0130348,2.9104176,2.3554432,198671.73,2,0.00399237
118917.82,-3.0219903,1.86621,3.6162891,374568.66,3,0.16280097
132463.67,-3.0690815,2.3570983,3.8358922,251534.86,4,-0.41715825
124586.625,0.6482529,2.2581134,2.8154876,269773.53,3,-0.15673694
130964.07,-1.5679386,0.027517796,3.2151985,316038.22,3,-0.0074280496
124823.484,-2.3225653,2.522217,2.8024595,342636.25,4,-0.14850768
120412.984,-1.9986713,2.7326963,2.3833594,489255.56,5,0.7909888
118721.52,-0.5001257,3.060351,4.3295145,1.8962446e+06,3,0.7895284
126768.03,-2.3576317,2.5557365,2.883024,140978.72,3,0.06193802
125773.23,-2.7564816,1.812888,2.6976388,196216.19,4,-0.1727914
126139.484,-3.3237767,0.7608504,4.9249825,427386.97,5,0.070977055
119918.45,0.46928516,0.27952456,6.3878994,1.2552822e+06,3,0.03353787
120833.14,-0.5464711,2.7205436,4.8387413,371162.3,3,-0.018872917
126855.195,-2.6133556,1.0016598,4.4763956,283972.56,2,0.060473118
117286.53,-0.9369768,2.8184109,3.5691156,465503.4,3,-0.038183905
124207.66,-0.35130015,2.4134204,2.6239386,271762.1,2,-0.23882493
117983.34,1.5359195,1.4747857,6.4353504,873976.9,2,0.07426561
115082.375,-2.260941,2.756752,2.3785272,149746.4,2,0.03686935
121602.38,-4.150373,0.7933544,7.3232636,1.2775854e+06,6,-0.059500664
121612.81,-1.0179355,1.5996048,3.7891273,228008.72,2,-0.30521435
117796.36,-2.795568,1.4447883,2.3300624,243620.28,4,-1.0840251
118923.375,-2.776312,1.7748622,5.9237614,663359.2,3,0.0020059645
121101.35,-2.9629686,1.034595,3.6592607,255295.61,2,0.121099345
124073.695,-1.9735539,2.8236024,4.382615,520407.8,4,0.001307945
123234.484,-2.466725,0.6953468,4.852925,357264.6,2,0.06886406
122349.59,-3.053569,2.2094266,2.5726874,144518.16,3,0.16607688
115271.29,0.8564477,2.9021788,5.405545,983508.94,3,-0.18476593
129674.945,1.316672,2.825212,4.05113,283716.06,3,-0.048600253
121728.02,-2.5718777,2.881494,2.8352244,341739.62,2,-0.4284634
116942.695,-0.76356685,2.760855,4.9578347,1.1554582e+06,5,0.03791769
118918.04,1.7772171,3.0046897,2.975728,1.1677606e+06,2,0.6142406
127646.836,2.7285411,1.4016777,3.5527692,325228.2,2,-0.26065817
118441.01,-1.1151181,0.64426404,2.2335222,118953.5,3,0.1201306
123699.734,-3.5695343,0.20486093,4.458081,329322.03,3,0.07984851
130795.89,0.7510284,2.5901399,2.576354,346630.3,3,0.36351317
132580.83,-2.8033469,3.0391474,2.4337234,174388.05,2,-0.0047865896
122200.67,-1.9860264,2.9841764,2.0337293,293954.9,3,-0.17176245
126203.305,-3.1110563,1.1544627,5.894493,939025.25,8,0.0397256
129774.93,-2.9547698,1.2281054,2.4352474,309847.28,4,0.15964039
122408.28,0.36265352,2.700207,3.2443862,663082.44,2,-0.29969844
117326.03,-2.1372995,2.3378856,2.3543792,203366.98,3,-0.64039326
118371.55,-2.583183,3.0203497,5.21483,534753.94,3,0.09055109
119629.125,-2.968427,2.462742,2.7858136,543180.56,5,0.93651956
118965.63,0.568901,1.6289752,3.6518958,305810.03,2,0.22676426
123986.734,-0.32096767,2.015673,5.884643,1.0981565e+06,3,0.16045502
132021.64,0.39927587,3.1210747,3.0853424,484272.28,2,0.033415888
131764.84,-1.9101274,2.1346877,2.1854308,340391.94,2,-1.6077017
124037.65,-3.9570928,1.0386432,3.3496194,259951.22,2,-0.042733643
116965.47,-0.58480793,1.793907,5.32404,809265.56,4,-0.13361914
129263.88,-2.3434334,2.6029134,2.986834,213171.06,2,-0.13626967
119771.96,-1.2406056,2.5015059,3.198439,234441.62,4,0.05559294
128330.695,-2.9887428,0.009139478,2.344397,160980.1,3,0.49687836
133337.75,-0.72544056,2.5795064,6.9935856,1.0093217e+06,3,0.011689172
128401.625,1.494713,0.35019544,4.7314196,650731.8,2,-0.083765335
132839.77,-3.9321802,2.967303,2.763322,377136.12,3,0.51236904
126244.68,-2.6912875,2.7762406,3.8227196,328368.88,4,1.2802794
120151.81,-1.9946238,1.0391237,2.5556266,175815.86,5,0.79731303
124945.69,-0.43946263,2.9158962,3.3877697,563533.7,2,0.36045653
120936.47,-2.2940826,2.8531485,2.6740088,221864.36,2,0.17699693
117558.3,-0.68768173,2.8507698,5.2005734,544192.25,5,-0.092014566
116425.55,-2.8483489,3.1163645,2.3193955,640255.1,4,-1.8255732
129584.51,-3.3538857,3.0141356,2.2788975,620128.75,4,-0.0009035674
118342.79,-2.8708577,0.991145,4.581805,367943.3,3,-0.12325845
125591.234,-3.0560565,2.1783357,7.7265577,1.5561815e+06,5,-0.010705692
126212.664,2.8330073,2.466055,5.635187,990350.7,4,-0.1358557
131249.58,-2.2548008,1.2650954,2.8227704,352845.3,3,0.13288404
130103.695,-2.1033769,1.5477271,2.476371,195179.33,2,-0.30689627
123776.35,2.0256627,1.0566864,6.6954145,1.3826921e+06,3,0.07333242
120020.19,-1.7561771,2.3012772,4.2772226,1.0534555e+06,4,0.5162267
130398.48,-0.8632227,0.24037838,3.7156084,242871.53,2,-0.009940153
122707.57,-3.0332568,1.1411145,4.597539,446956.97,3,-0.043144282
120994.734,-4.336711,2.3450544,5.938104,669316.3,11,0.0037010615
129420.01,-3.4258432,2.0189083,4.2012362,333904.28,5,-0.04443609
120002.23,-3.578505,1.8839025,3.7050726,258606.17,3,-0.04771399
119151.516,-1.1938539,2.7905402,2.3526723,210992.88,3,0.072248176
115266.336,-2.7418811,0.92787254,5.842675,604861.5,7,-0.046374813
123629.805,-0.81666166,1.2255521,4.3566265,322544.84,2,-0.12907876
124427.555,-1.9059002,2.8644571,2.738433,319409.3,3,0.2183332
124885.62,-3.743429,3.1176074,2.5218775,173373.19,3,-0.10371666
129065.31,-3.102783,0.062090516,6.564453,1.3238842e+06,3,-0.24249403
123578.7,-0.9635862,2.6607237,3.416481,290967.47,2,-0.10578545
115035.3,-3.1397083,3.0177333,2.0940008,133050.12,2,0.14217857
115849.82,-1.3802872,2.8432739,4.552589,456123.56,3,0.17101341
119553.5,-0.8783702,1.2221309,2.8120964,223071.3,3,-0.4301532
133700.36,-1.3544823,2.5637982,2.7932832,313969.12,5,0.30973032
115690.41,-2.4681609,1.0917042,2.0123081,109138.64,5,-0.20262955
126870.88,-2.2855992,1.4190688,3.2892115,210356.95,2,-0.154069
123466.31,-3.5442562,2.1964438,8.557398,2.733752e+06,5,-0.036282256
131786.69,-1.6729665,1.3187947,5.055175,1.058519e+06,4,-0.15994976
120917.0,-2.5550752,3.0772283,2.7647007,359141.9,5,-0.36749122
127783.49,-2.3926635,0.26501966,3.7270324,235764.89,2,0.07424665
134876.7,-0.99922854,2.8458006,4.931553,557237.8,2,-0.015980493
120642.31,-1.8941128,0.6251013,2.1835074,92660.97,2,0.08260117
130467.92,-2.7553847,2.8202627,2.471853,538365.25,3,0.7010261
118837.63,-1.7135216,2.7035022,7.436328,1.2768535e+06,3,0.06630573
125531.21,2.3072157,2.0478246,3.6807132,465425.3,2,-0.22408672
127755.5,0.13973175,3.0331545,4.2836857,777631.7,4,-0.33867726
133201.05,-1.8211342,0.98094624,5.7459803,1.2836669e+06,4,-0.0666442
120442.37,-3.3556628,2.9411626,2.2010276,465462.28,3,0.16873205
117027.125,1.0835495,1.2501991,4.3487873,657781.8,3,0.5057193
116494.19,-3.3016968,2.7995198,3.3736265,216008.62,2,0.0738596
117714.76,-3.179542,3.0789163,3.864761,252409.97,2,-0.16428825
133397.3,-0.8386051,1.5328796,4.2102475,453120.84,3,-0.8047159
132820.67,-0.15528591,2.470849,3.457443,352157.03,2,0.09279269
130817.61,-1.30285,2.987281,3.3358326,376742.72,3,0.032176867
125638.13,-2.7846522,1.9806111,4.0358257,344225.34,6,-0.01194251
119991.6,-4.1537876,3.1242924,2.5486321,259966.89,4,-0.048004318
132018.62,-2.5274043,2.836361,2.167858,234327.84,2,-0.12306536
116706.34,-2.3302193,2.4265585,3.2455719,428758.75,4,-0.4333958
133681.66,-1.6666011,2.866149,2.3522062,281832.66,3,-0.16638453
122756.85,-0.7645904,2.3533359,3.7225075,254037.95,2,0.044435654
125161.68,-1.9312594,2.8924751,2.4609299,145745.8,2,-0.012391363
127471.65,0.33181152,2.9515712,3.2106872,282838.03,5,-0.058150686
128474.75,1.0831071,1.4169785,2.761164,373727.9,3,-0.7288881
134712.92,0.62468773,0.6539345,4.211293,475237.4,2,0.19634013
120956.87,-3.1368163,3.0560048,2.9471397,203464.22,4,-0.03746379
121615.42,-2.4508188,1.2737833,2.7879784,167850.9,2,-0.23984423
118865.3,-0.16671883,1.712529,3.6068237,772649.2,4,-1.2230246
128418.18,-4.0640936,2.7418683,2.2772937,228159.22,4,-0.105320565
117914.17,-2.491907,0.7139399,5.2582626,444013.75,2,0.03586395
115970.13,0.770214,2.747835,3.9052515,411340.84,2,-0.0027201255
129765.31,-2.8533623,1.0029125,2.807002,170641.73,5,0.30768076
127947.25,-2.5929108,2.7699413,3.1578856,236351.72,3,-0.3022859
127394.86,-3.651228,1.6631241,2.2993183,464656.38,4,-1.4873437
134121.17,0.41215566,2.6628997,6.2308865,1.2966836e+06,3,-0.06768843
129510.77,-3.8807864,1.5977446,5.5259047,524214.2,2,0.017261386
118401.72,0.050119385,2.2827995,4.0119543,748569.2,6,-0.41649237
122046.766,-2.6034923,1.2036365,7.168369,1.1344178e+06,4,0.052844234
127280.83,-0.35102856,2.8012433,4.0949903,412066.4,2,-0.03234891
129628.81,-3.002788,2.4479377,2.4679084,494922.3,4,0.009079112
120044.055,-0.49247602,1.5829113,5.019886,936205.7,5,-0.19585648
121083.55,2.2899053,2.0893314,4.3160257,691017.9,2,-0.23552941
122429.19,-3.7214158,1.5612097,2.5927758,198445.7,3,-0.14792152
121146.61,-1.8741512,2.7753203,2.6991663,338314.22,4,0.23240094
115073.21,0.9514553,1.5687053,5.828409,781605.2,5,0.10264398
116572.64,0.84723383,0.6267278,4.9798326,507263.88,4,0.06889975
130240.09,-2.9335601,2.5606935,2.0130782,131013.97,4,0.28117323
134999.28,-0.2647159,2.4635673,3.0761404,226791.12,2,0.13229367
119169.71,-0.38083565,0.7657491,4.7117543,380860.7,2,0.072042644
118869.82,-1.8582466,2.2300644,4.267292,340705.1,7,0.013544401
133840.73,-2.344448,2.9383187,4.106015,591309.75,3,0.09079159
128812.195,-2.0794456,1.8660512,2.087538,247260.67,5,-0.21000525
129014.75,2.5731826,2.21742,6.649354,1.8421991e+06,2,-0.25998008
119936.12,-4.0196977,2.7003074,2.8185947,177115.2,2,-0.039796136
120186.32,-4.2964163,0.7978213,4.48476,330477.72,5,-0.0906033
130371.36,1.0091732,0.8833374,5.7055273,822394.3,6,0.09813342
133958.67,-3.1146357,2.7528253,2.9704683,246280.5,3,-0.12763427
128156.14,-0.5417732,2.957539,3.0987978,565595.75,2,0.38442516
130587.94,-2.951426,1.9101484,3.4934766,1.1201559e+06,7,-0.22300121
124795.05,-1.8551835,2.5927591,4.5712385,453979.44,3,0.009811312
116451.46,0.22937931,1.7787977,2.3576846,282419.56,4,-0.5141902
129995.26,-3.2269735,0.9671791,2.458888,141634.06,9,0.04484832
132385.03,-0.063492,1.9112656,2.7675722,127653.48,2,-0.13517536
124939.81,-1.4756817,2.395111,3.117045,327562.62,3,0.2888864
119417.68,-1.1290407,3.0797098,2.2620587,210853.08,2,0.022434497
123198.4,-1.2809268,1.6081834,2.5952947,304165.9,2,0.7581499
118773.66,-2.9623308,3.0003052,2.9408066,303465.34,3,0.15605222
117136.875,-1.5455968,0.6341792,3.4622097,257494.4,2,-0.09147414
131878.17,-2.3697557,2.9800613,4.298452,379420.28,2,0.084240764
116885.54,-2.5286934,2.8081424,2.0844655,252526.08,3,-0.0684851
132077.56,-4.2775173,2.7885654,2.1990051,113777.5,3,-0.0013005276
125927.71,-1.1212107,2.9276261,2.3876035,832771.6,4,1.328515
134111.11,2.126926,2.8614645,6.1752205,1.0177445e+06,2,0.048543353
115158.71,-0.7712697,2.8446977,3.2995613,564219.8,3,-0.085515514
126768.195,-1.9927619,2.6555178,3.481215,381289.78,2,0.12280873
125443.09,-1.6198303,2.929837,8.162842,2.2891392e+06,8,-0.019083386
126774.82,-1.9626052,2.6774683,2.7990196,439088.06,3,0.67583495
116299.266,-4.52845,1.9179415,2.7645748,194161.48,4,-0.31050336
120877.01,0.054178596,3.0419126,5.025814,446512.7,8,-0.005281677
117856.96,0.17062168,1.2036263,4.132107,391544.25,2,-0.20558962
118366.92,-2.2352772,1.7781751,2.8425741,208854.97,4,-1.4533336
115294.86,-0.3355755,2.5575688,4.5034485,645369.1,3,-0.39196926
126622.53,-2.860741,2.8396866,2.7786887,317461.2,2,-0.65329176
132405.61,-0.57931453,1.4230198,3.0843778,241715.52,7,0.19606976
125713.75,-1.8448178,2.971541,2.9667225,317290.56,3,-0.16735482
133877.22,1.7745993,2.6840355,6.448414,1.49001e+06,2,0.13431354
126601.16,-0.5978099,2.5589957,3.99928,1.2536719e+06,4,0.14577645
127486.836,-1.6211392,1.4243809,5.4034595,891286.44,4,-0.15579702
128035.93,-1.2994963,2.7306972,2.0286334,170510.14,3,0.1538996
117210.69,-3.2155442,1.2212008,3.781467,544112.25,5,0.006426379
132140.8,-1.8271922,1.3247697,4.524626,352329.75,3,0.059546605
117411.19,2.8868718,2.5777044,4.8115487,887216.9,2,0.23970747
118569.55,-0.04125729,3.0177727,2.359461,264911.84,2,-0.074045256
116661.35,-2.9976141,0.95994556,4.7898455,588347.5,2,0.3438885
130139.95,-2.6001687,0.9878627,2.575719,174380.17,2,-0.32039675
123900.625,-1.6357856,3.111273,3.7881708,257332.8,2,0.06050816
130557.83,-1.6704649,1.7964437,2.3208761,181686.92,4,0.27006304
123201.414,-0.052215848,1.9220972,5.9848843,749578.8,2,-0.06741357
115020.27,-4.136035,2.8566134,2.2645946,211454.47,3,-0.03454768
133664.92,-2.2245846,0.5920706,3.822853,264984.84,2,-0.061448216
134312.45,-2.8996427,2.4601371,2.8089607,182295.81,2,0.10815782
121528.25,-0.16450402,3.1158047,4.106964,1.01425906e+06,3,-0.023526317
119951.15,-0.75068426,0.03438282,2.3944373,187413.31,3,-0.28326163
122734.73,2.5964177,0.7119516,7.20239,2.4078248e+06,4,0.184912
123826.86,-1.7320883,3.0719368,3.5559778,290168.75,3,0.034748543
118486.12,-0.47944182,1.8976822,3.5779352,376504.7,2,0.18811779
115962.89,0.1885903,1.5441649,2.639815,249117.73,3,-0.40337184
124675.25,-3.1206808,2.2122142,3.0901346,278087.22,5,0.17947146
122556.55,-2.208036,3.127028,3.2183547,248704.81,2,0.044655457
124363.484,-3.4942884,3.078992,3.6424973,333523.03,2,-0.0043932307
115927.4,0.6419019,2.7298477,2.9581141,516064.78,2,0.32314718
131921.9,2.1988597,2.5201762,2.8412411,474257.78,3,-0.39276475
117552.78,-4.0601716,0.351043,3.466704,245920.28,2,0.27805054
119236.53,1.6924225,1.5671434,4.4748044,711142.0,3,-0.33093065
123673.37,-2.3326724,1.6603048,2.8432422,161135.1,2,-0.26584712
132867.7,-3.2552848,2.4236345,4.00221,318681.34,5,-0.55450684
118113.836,-0.69917256,2.4354491,4.946598,702019.4,3,-0.26531792
124795.016,-2.432339,1.3794403,3.3941824,338771.28,10,0.13633241
116321.08,-5.138072,2.4983566,4.0741425,628228.6,4,-0.16868997
115469.42,-2.6484928,0.14293432,7.0793495,1.4335948e+06,2,-0.060025726
122661.72,0.9247872,2.9689233,3.4998684,423043.28,2,-0.113394774
124875.89,-2.958772,1.9160261,5.9324303,747327.8,3,-0.06581454
115044.84,-1.8535284,2.0524282,5.909687,872830.56,3,0.17048955
116937.96,-2.801819,2.3114376,3.2492857,419508.97,3,0.121685445
125940.81,0.020620378,1.2769833,3.2880244,228776.1,2,0.18715721
124018.92,-0.09569437,2.8826509,3.1161308,433081.34,4,-0.15811764
134936.45,-2.9967089,2.339549,4.3552723,298911.34,3,-0.22589116
134837.52,-0.08838077,2.5946932,5.0048895,507775.44,2,0.11641524
122142.2,-1.8566225,3.0370688,2.3496857,160823.45,3,0.26321265
123803.07,-1.7394744,2.9686759,2.2145712,243256.38,3,-0.44872314
126271.26,0.38184014,2.3350005,5.4032125,1.4117528e+06,5,0.27910787
121609.29,-3.2590022,1.5189211,5.089823,1.0189696e+06,4,-0.09739594
132019.6,-2.8802438,2.3783605,2.3784375,130847.43,3,-0.0595536
127917.45,-2.6887953,2.831453,2.1637414,167758.97,4,0.22398524
124560.68,0.69506544,2.9744465,3.0137944,202693.11,3,-0.030034687
134641.6,-2.1414602,2.4255836,2.7460103,255806.86,2,-0.22851194
117612.125,0.50963956,1.7151613,2.2782981,281137.2,2,0.60996646
118886.58,-3.1814125,2.0713372,2.609355,489027.94,5,-0.45754236
121648.35,-3.2959259,1.6045663,2.6496603,122014.0,2,-0.19545028
115900.69,-4.174483,1.1629245,2.0570576,90605.72,4,-0.1472533
120712.73,-3.1867952,1.6881058,2.4947457,147797.42,4,0.17566924
124350.77,-3.2630408,2.931995,2.2058208,131005.94,3,0.1534421
120140.89,-2.0378737,2.0361323,3.5001464,291122.5,3,-0.25007007
125174.09,-3.4609184,1.0816001,4.448017,331432.72,3,0.07969744
132002.16,-3.9005342,3.0124362,3.245947,196150.19,3,0.14677241
123266.69,-2.1065698,1.9417248,3.7556555,274738.7,2,0.07337056
133944.45,0.65038866,2.8057299,4.447233,379729.66,3,-0.0057497974
129750.05,-1.968257,1.2610097,4.3990936,432983.28,4,-0.076329365
117789.48,-4.0115056,2.7973282,2.1533258,118953.516,3,-0.0123139415
121488.06,0.28142193,3.0891078,4.263931,634281.8,5,0.04176772
116778.836,-2.116836,2.3301122,2.8145401,155995.98,3,-0.16016953
129889.61,-1.8070197,2.7332773,3.8699517,247676.48,2,0.02166288
126762.875,-0.7797626,1.9162023,3.1227546,257851.11,2,-0.36900043
130882.9,0.8073009,0.81243825,4.4083157,672012.06,3,-0.21447726
128462.67,-0.36367673,1.7962352,5.9417725,1.662697e+06,5,0.074368
125534.58,-1.0214854,2.2334127,3.5743272,522385.53,5,0.22142309
118505.08,-2.3913682,3.1387424,3.0147524,768080.94,5,-0.052326947
116865.02,-1.336516,3.0182183,2.0112557,396032.56,3,-0.0047181
126854.016,-0.9005521,1.2455229,3.7755995,268406.0,3,-0.21480595
117441.805,-0.1217268,2.6932771,5.9864693,1.255513e+06,4,0.022092117
120863.336,-1.6948391,2.0522497,2.1370797,119021.98,2,0.122785926
118072.36,0.76743937,0.20455897,7.0882816,1.9977402e+06,2,0.038713947
130010.44,0.47406682,2.7631142,6.0727897,1.131218e+06,3,0.1162886
134906.77,-2.747776,0.81930995,4.552848,1.8206665e+06,4,-0.24930337
128394.14,-3.214048,2.450231,2.0224295,103139.805,2,0.2211287
119379.63,-2.57847,3.0839627,3.8995261,243305.39,4,0.04986875
125658.59,-3.9839478,2.689674,2.545073,159460.69,2,0.043440703
127600.164,-3.746266,2.2827706,4.3570633,380777.72,3,-0.113116756
115646.36,-0.23433086,0.1430552,5.302165,881037.06,3,-0.0005474452
116277.25,-1.5511241,1.0306128,3.3111947,207036.19,4,0.102704726
